t,T
15102000,20.1567406
15105600,18.82674
15109200,17.9107596
15112800,17.2498498
15116400,16.75305
15120000,16.3943104
15123600,16.0993405
15127200,15.9200072
15130800,15.8446786
15134400,15.8647085
15138000,16.5538458
15141600,17.384979
15145200,18.217551
15148800,18.8561776
15152400,19.2689623
15156000,19.5222474
15159600,19.9642354
15163200,20.1022927
15166800,20.2632879
15170400,20.2136701
15174000,20.1340211
15177600,19.9811278
15181200,19.5914644
15184800,19.122614
15188400,18.4788342
15192000,17.6956432
15195600,17.1277665
15199200,16.6377184
15202800,16.2718401
15206400,15.9633852
15210000,15.5790701
15213600,15.3043841
15217200,14.9826297
15220800,14.9304603
15224400,15.6144641
15228000,16.5633491
15231600,17.4679498
15235200,18.313037
15238800,19.141067
15242400,19.9700937
15246000,20.7545305
15249600,21.334407
15253200,21.8544521
15256800,22.2483804
15260400,22.396665
15264000,22.3664138
15267600,22.0220701
15271200,21.1962663
15274800,19.5968417
15278400,17.6652795
15282000,16.3350065
15285600,15.1742136
15289200,14.4246726
15292800,13.8363733
15296400,13.2028736
15300000,12.8322271
15303600,12.6367021
15307200,12.8360964
15310800,13.8562118
15314400,14.9765641
15318000,16.009411
15321600,16.9562224
15325200,17.8372759
15328800,18.8951149
15332400,19.7780811
15336000,20.4303747
15339600,20.9778441
15343200,21.4083436
15346800,21.6007253
15350400,21.428965
15354000,21.0038457
15357600,20.2844767
15361200,19.2501716
15364800,18.2496622
15368400,17.5552891
15372000,16.9118183
15375600,16.5442355
15379200,16.1232723
15382800,15.8295208
15386400,15.5741977
15390000,15.4243296
15393600,15.6230971
15397200,16.2577605
15400800,17.1363756
15404400,18.1882057
15408000,19.1277611
15411600,20.0149139
15415200,20.445593
15418800,21.1707707
15422400,21.4920033
15426000,21.8984792
15429600,22.0001898
15433200,21.8929076
15436800,21.684823
15440400,21.3995218
15444000,20.7655746
15447600,19.8155031
15451200,18.5262178
15454800,17.5483341
15458400,16.835922
15462000,16.1727485
15465600,15.8029751
15469200,15.5119149
15472800,15.2621195
15476400,15.1238162
15480000,15.1732551
15483600,15.5612847
15487200,16.1040782
15490800,16.6995743
15494400,17.3002617
15498000,17.8633605
15501600,18.3536215
15505200,18.7202874
15508800,19.0923921
15512400,19.1407009
15516000,19.0921105
15519600,18.6761887
15523200,18.1390933
15526800,17.5562327
15530400,16.9244908
15534000,16.2469354
15537600,15.6750568
15541200,15.261033
15544800,14.9123909
15548400,14.6560902
15552000,14.4825658
15555600,14.2922596
15559200,14.1729539
15562800,14.082395
15566400,14.0682992
15570000,14.213926
15573600,14.6633562
15577200,15.261522
15580800,15.9142243
15584400,16.6188918
15588000,17.2982005
15591600,17.8851236
15595200,18.3511447
15598800,18.6836651
15602400,18.9166952
15606000,18.8744911
15609600,18.6949733
15613200,18.2725289
15616800,17.5723055
15620400,16.5234271
15624000,15.5171271
15627600,14.8657488
15631200,14.5394555
15634800,14.2238127
15638400,14.0251396
15642000,13.8352931
15645600,13.7360475
15649200,13.6912461
15652800,13.719445
15656400,14.0349823
15660000,14.4591527
15663600,14.9967299
15667200,15.481108
15670800,15.9343407
15674400,16.3546575
15678000,16.7383603
15681600,17.1245842
15685200,17.1620899
15688800,17.37609
15692400,17.1808434
15696000,17.111378
15699600,16.8302134
15703200,16.4834194
15706800,15.9082118
15710400,15.2703263
15714000,14.8853373
15717600,14.5937273
15721200,14.3780272
15724800,14.1846751
15728400,13.936615
15732000,13.7284764
15735600,13.5408034
15739200,13.5057521
15742800,13.7985046
15746400,14.2793163
15750000,14.8115169
15753600,15.5290466
15757200,16.1904677
15760800,16.7634136
15764400,17.2293829
15768000,17.4957232
15771600,17.5922371
15775200,17.6569695
15778800,17.6205357
15782400,17.4901694
15786000,17.1821328
15789600,16.7083355
15793200,15.9492881
15796800,15.039866
15800400,14.3014289
15804000,13.6216994
15807600,13.1615782
15811200,12.6892889
15814800,12.1930279
15818400,11.804212
15822000,11.5010311
15825600,11.5524429
15829200,12.6075474
15832800,13.9565989
15836400,15.1996263
15840000,16.3172545
15843600,17.3747689
15847200,18.4873635
15850800,19.4525386
15854400,20.2666138
15858000,20.9185727
15861600,21.3626478
15865200,21.4473987
15868800,21.2925112
15872400,20.9355428
15876000,20.0805521
15879600,18.7852736
15883200,17.3417535
15886800,16.42214
15890400,15.6688706
15894000,15.171089
15897600,14.7802261
15901200,14.264811
15904800,13.8061206
15908400,13.4808129
15912000,13.411669
15915600,14.1547194
15919200,15.2700693
15922800,16.4123756
15926400,17.5058361
15930000,18.3620299
15933600,19.3000599
15937200,20.0023598
15940800,20.6349478
15944400,21.058961
15948000,21.3762857
15951600,21.7305683
15955200,21.6929337
15958800,21.3998106
15962400,20.7196639
15966000,19.1433666
15969600,17.1216517
15973200,15.9102424
15976800,14.9285468
15980400,14.4439254
15984000,14.122978
15987600,13.6995491
15991200,13.4581733
15994800,13.2985492
15998400,13.2143372
16002000,14.3062538
16005600,15.8558664
16009200,17.4892742
16012800,18.9600127
16016400,20.1807049
16020000,21.2276587
16023600,22.036579
16027200,22.7707658
16030800,23.4122785
16034400,23.8204484
16038000,23.9579599
16041600,23.8552244
16045200,23.3527921
16048800,22.553005
16052400,20.9737023
16056000,18.9108125
16059600,17.5664281
16063200,16.4133945
16066800,15.605329
16070400,15.0450681
16074000,14.5049462
16077600,14.0010965
16081200,13.6953624
16084800,13.7920802
16088400,15.2501501
16092000,17.5128801
16095600,19.5684441
16099200,21.3251122
16102800,22.7070785
16106400,23.901832
16110000,24.9106645
16113600,25.7424568
16117200,26.370009
16120800,26.7454273
16124400,26.686306
16128000,26.4832703
16131600,25.9555951
16135200,24.4933723
16138800,22.5998692
16142400,20.7041532
16146000,19.5502135
16149600,18.8484122
16153200,18.3009059
16156800,17.9613572
16160400,17.6676861
16164000,17.4975465
16167600,17.2333625
16171200,17.2009009
16174800,17.6999222
16178400,18.7419579
16182000,19.9342851
16185600,21.2598107
16189200,22.4941536
16192800,23.5552781
16196400,24.7587656
16200000,25.8347156
16203600,26.5808112
16207200,26.9906653
16210800,26.7259555
16214400,26.1110423
16218000,25.2945821
16221600,24.1347708
16225200,22.6906461
16228800,21.1374907
16232400,20.0451256
16236000,19.0618321
16239600,18.3589844
16243200,17.875149
16246800,17.4275853
16250400,17.0847851
16254000,16.8083607
16257600,16.6935676
16261200,17.5574598
16264800,18.8196699
16268400,20.1226537
16272000,21.3156628
16275600,22.4508366
16279200,23.4071364
16282800,24.1847774
16286400,24.8514285
16290000,25.1938635
16293600,25.135067
16297200,24.9584327
16300800,24.5742389
16304400,23.8950205
16308000,22.9218089
16311600,21.4601319
16315200,19.8596287
16318800,18.8905769
16322400,18.0200806
16326000,17.287107
16329600,16.6045513
16333200,15.9531504
16336800,15.4704691
16340400,15.0122376
16344000,14.9926777
16347600,16.0243974
16351200,17.079515
16354800,18.2254217
16358400,19.3466333
16362000,20.5310519
16365600,21.6037399
16369200,22.5893745
16372800,23.5399148
16376400,24.0761482
16380000,24.5033961
16383600,24.6980366
16387200,24.5196294
16390800,23.865585
16394400,22.9510966
16398000,21.4856864
16401600,19.9646358
16405200,18.8611339
16408800,18.0157446
16412400,17.4388724
16416000,16.9032662
16419600,16.5378896
16423200,16.3267781
16426800,16.1922745
16430400,16.3106276
16434000,16.8248427
16437600,17.4854605
16441200,18.2355259
16444800,18.9288633
16448400,19.6723015
16452000,20.2712526
16455600,21.0175475
16459200,21.5174572
16462800,21.7704857
16466400,21.8015839
16470000,21.66448
16473600,21.3585071
16477200,20.8416581
16480800,20.0946737
16484400,19.2099949
16488000,18.1517787
16491600,17.5328372
16495200,17.032885
16498800,16.680703
16502400,16.2921254
16506000,16.0014829
16509600,15.7301267
16513200,15.4982937
16516800,15.3775944
16520400,15.5965923
16524000,16.1803933
16527600,16.9457582
16531200,17.8978296
16534800,18.8088308
16538400,19.6813771
16542000,20.4171935
16545600,20.9412
16549200,21.3347415
16552800,21.3963619
16556400,21.0574041
16560000,20.7859637
16563600,20.2332707
16567200,19.5282612
16570800,18.4578359
16574400,17.271096
16578000,16.5058735
16581600,16.0005032
16585200,15.7430129
16588800,15.4439991
16592400,15.2414247
16596000,15.158439
16599600,15.0676819
16603200,15.1446034
16606800,15.657865
16610400,16.20383
16614000,16.8679458
16617600,17.4717533
16621200,17.8235497
16624800,18.1007549
16628400,18.0432239
16632000,17.9937953
16635600,17.9838556
16639200,17.9534632
16642800,18.0262809
16646400,17.7847542
16650000,17.3562431
16653600,16.7215325
16657200,15.7735927
16660800,14.7852309
16664400,14.0549185
16668000,13.2969241
16671600,12.6703675
16675200,12.0690804
16678800,11.5496902
16682400,11.0908878
16686000,10.6783115
16689600,10.5968074
16693200,11.2961444
16696800,12.4826994
16700400,13.612549
16704000,14.5646744
16707600,15.3053401
16711200,16.0964631
16714800,16.93791
16718400,17.6608237
16722000,18.2665025
16725600,18.7163946
16729200,18.9983364
16732800,19.0491814
16736400,18.8187769
16740000,18.1875622
16743600,16.4769896
16747200,14.6345187
16750800,13.3526655
16754400,12.4915445
16758000,11.9385742
16761600,11.6086659
16765200,11.3524719
16768800,11.0913172
16772400,10.9551561
16776000,10.9721678
16779600,11.7562755
16783200,13.4378869
16786800,15.2296884
16790400,16.7544044
16794000,17.8384112
16797600,18.6370141
16801200,19.134309
16804800,19.4787828
16808400,19.5342208
16812000,19.4175564
16815600,19.0597253
16819200,18.5709259
16822800,18.0117501
16826400,17.0990706
16830000,15.8013885
16833600,14.6819756
16837200,13.9557592
16840800,13.3495487
16844400,12.9375231
16848000,12.5749806
16851600,12.2154166
16855200,12.0211909
16858800,11.7879008
16862400,11.7486489
16866000,12.3212513
16869600,13.2380815
16873200,14.165627
16876800,15.1365672
16880400,16.0989644
16884000,16.8690118
16887600,17.5343957
16891200,18.1122131
16894800,18.5112893
16898400,18.8717091
16902000,19.0136196
16905600,19.0081344
16909200,18.6183006
16912800,18.0222921
16916400,16.900932
16920000,15.3218177
16923600,14.3574406
16927200,13.5988449
16930800,13.0817258
16934400,12.682597
16938000,12.4075067
16941600,12.1813262
16945200,12.1227645
16948800,12.2455111
16952400,13.3590534
16956000,14.8240953
16959600,16.3016853
16963200,17.4810352
16966800,18.3442041
16970400,19.1477823
16974000,19.7298921
16977600,20.2247828
16981200,20.5921323
16984800,20.862921
16988400,20.9673661
16992000,20.8113352
16995600,20.5368133
16999200,20.0647395
17002800,19.2505877
17006400,18.1046239
17010000,17.3309869
17013600,16.7457727
17017200,16.3315089
17020800,15.8340996
17024400,15.3973855
17028000,14.9867393
17031600,14.6943233
17035200,14.5369171
17038800,15.1222319
17042400,16.3006444
17046000,17.5057479
17049600,18.588187
17053200,19.4623353
17056800,20.2414154
17060400,20.9578414
17064000,21.5816812
17067600,22.0779852
17071200,22.4723564
17074800,22.5825101
17078400,22.5864314
17082000,22.2388346
17085600,21.5390663
17089200,19.989314
17092800,17.9847251
17096400,16.6976598
17100000,15.6620187
17103600,14.9589227
17107200,14.2967282
17110800,13.6350528
17114400,13.1607066
17118000,12.9292308
17121600,12.9099242
17125200,14.3271267
17128800,16.4001946
17132400,18.2437985
17136000,19.893803
17139600,21.1401296
17143200,22.284824
17146800,23.2126247
17150400,23.9681951
17154000,24.6455364
17157600,25.1449059
17161200,25.3391735
17164800,25.2057016
17168400,24.7825651
17172000,23.897592
17175600,22.2168514
17179200,20.3638495
17182800,19.223637
17186400,18.2909199
17190000,17.6685544
17193600,17.018494
17197200,16.3708737
17200800,15.8711834
17204400,15.5178313
17208000,15.4395928
17211600,16.6918326
17215200,18.784692
17218800,20.8738211
17222400,22.9031408
17226000,24.6606219
17229600,26.1730111
17233200,27.3071376
17236800,28.1791033
17240400,28.7021892
17244000,29.0317102
17247600,29.0666625
17251200,28.6026129
17254800,27.2036457
17258400,25.5802614
17262000,23.2588447
17265600,21.6690501
17269200,20.5844984
17272800,19.8264819
17276400,19.2892802
17280000,18.8723537
17283600,18.5386943
17287200,18.2067468
17290800,17.9506672
17294400,17.8489341
17298000,18.2978441
17301600,19.1283481
17305200,20.0843883
17308800,21.0700999
17312400,21.7364699
17316000,22.2524785
17319600,22.7331053
17323200,23.1460042
17326800,23.3637285
17330400,23.3019408
17334000,23.1242034
17337600,22.8153158
17341200,22.3083555
17344800,21.5419489
17348400,20.4352797
17352000,19.1608533
17355600,18.4992669
17359200,17.8203711
17362800,17.2899457
17366400,16.790683
17370000,16.2127154
17373600,15.7123306
17377200,15.3696134
17380800,14.9510237
17384400,15.6163106
17388000,17.0600242
17391600,18.3908439
17395200,19.6463221
17398800,20.7230473
17402400,21.8215638
17406000,22.6368808
17409600,23.4558357
17413200,24.0454835
17416800,24.5575321
17420400,24.8251749
17424000,24.8844565
17427600,24.523188
17431200,23.5377781
17434800,21.9052398
17438400,20.031479
17442000,19.0097945
17445600,18.2725691
17449200,17.7499283
17452800,17.2995015
17456400,17.0585619
17460000,16.8830353
17463600,16.6665608
17467200,16.5945958
17470800,17.014128
17474400,17.822142
17478000,18.7837551
17481600,19.8309135
17485200,20.895933
17488800,21.9843116
17492400,22.7391891
17496000,23.2823291
17499600,23.5624736
17503200,23.8486216
17506800,23.8391095
17510400,23.7761627
17514000,23.4367079
17517600,22.6919446
17521200,21.2101908
17524800,19.8272804
17528400,18.8714754
17532000,18.122282
17535600,17.6889202
17539200,17.3590007
17542800,17.1449963
17546400,16.9776566
17550000,16.8141563
17553600,16.6606284
17557200,16.6810725
17560800,17.0104947
17564400,17.4856068
17568000,18.045755
17571600,18.7046047
17575200,19.1967408
17578800,19.7247822
17582400,20.2154308
17586000,20.594504
17589600,20.7914376
17593200,20.8504464
17596800,20.571779
17600400,20.2094494
17604000,19.3544091
17607600,18.0675179
17611200,16.6311877
17614800,15.8085711
17618400,15.2410429
17622000,14.8239734
17625600,14.3753355
17629200,13.9187069
17632800,13.5545793
17636400,13.2161943
17640000,13.1517852
17643600,13.8047604
17647200,14.8651391
17650800,15.8899677
17654400,16.7162533
17658000,17.2404115
17661600,17.577074
17665200,17.7093021
17668800,17.6950437
17672400,17.6441587
17676000,17.4020894
17679600,17.0875621
17683200,16.7898412
17686800,16.3429505
17690400,15.8501067
17694000,15.1597806
17697600,14.5645824
17701200,14.1724787
17704800,13.9838095
17708400,13.8504853
17712000,13.7053302
17715600,13.5950454
17719200,13.5107353
17722800,13.469882
17726400,13.3707744
17730000,13.4565941
17733600,13.6798433
17737200,14.041389
17740800,14.3251128
17744400,14.6881067
17748000,15.151073
17751600,15.3869967
17755200,15.4752822
17758800,15.5630474
17762400,15.4196458
17766000,15.3128297
17769600,15.1727867
17773200,15.0046411
17776800,14.6664386
17780400,14.3757068
17784000,14.1809317
17787600,14.0270846
17791200,13.9282365
17794800,13.8699499
17798400,13.8284098
17802000,13.827861
17805600,13.80888
17809200,13.7915856
17812800,13.7601272
17816400,13.812586
17820000,14.118058
17823600,14.5618879
17827200,15.0813647
17830800,15.5876982
17834400,16.1777368
17838000,16.6921873
17841600,17.1331638
17845200,17.507487
17848800,17.9115797
17852400,18.0801751
17856000,18.1400122
17859600,18.067913
17863200,17.7127086
17866800,16.7430054
17870400,15.8322834
17874000,15.2608725
17877600,14.829756
17881200,14.5763396
17884800,14.4064859
17888400,14.2663963
17892000,14.1852505
17895600,14.0733042
17899200,14.1230678
17902800,14.6211359
17906400,15.58823
17910000,16.4788528
17913600,17.3468478
17917200,18.0416477
17920800,18.5624436
17924400,19.0019095
17928000,19.4422701
17931600,19.7239061
17935200,19.9177653
17938800,19.9771118
17942400,19.8518127
17946000,19.4036021
17949600,18.7716284
17953200,17.8104186
17956800,16.756725
17960400,16.1124053
17964000,15.5791368
17967600,15.2129247
17971200,14.9334286
17974800,14.5134763
17978400,14.1988985
17982000,13.8870376
17985600,13.6918556
17989200,14.1508279
17992800,15.1475444
17996400,16.200821
18000000,17.1660076
18003600,17.9774311
18007200,18.7132484
18010800,19.2605563
18014400,19.5851746
18018000,19.9183661
18021600,20.085626
18025200,20.1480947
18028800,20.0830711
18032400,19.7136373
18036000,19.0719303
18039600,17.6870395
18043200,16.5692179
18046800,15.9573824
18050400,15.4100117
18054000,15.1662496
18057600,14.9530252
18061200,14.9195031
18064800,14.8948478
18068400,14.8932489
18072000,14.8951915
18075600,15.4608712
18079200,16.5646005
18082800,17.8129837
18086400,19.0901952
18090000,20.2094318
18093600,21.0924558
18097200,21.9274608
18100800,22.6793315
18104400,23.2645032
18108000,23.6851814
18111600,23.9233558
18115200,24.1016843
18118800,23.8509487
18122400,23.0812846
18126000,21.4295026
18129600,19.9709923
18133200,19.1563784
18136800,18.6879169
18140400,18.3804011
18144000,18.0114924
18147600,17.8394814
18151200,17.6672558
18154800,17.5908727
18158400,17.6324574
18162000,18.484922
18165600,20.1273641
18169200,21.8319275
18172800,23.3195256
18176400,24.5816685
18180000,25.5747509
18183600,26.5194442
18187200,27.0416892
18190800,27.2191341
18194400,26.9911812
18198000,26.5856655
18201600,25.82514
18205200,24.9032945
18208800,23.6011582
18212400,22.0024587
18216000,20.4533634
18219600,19.4336518
18223200,18.5378473
18226800,18.0492783
18230400,17.5634606
18234000,17.0338142
18237600,16.631868
18241200,16.3005099
18244800,16.0137296
18248400,16.4243527
18252000,18.0118083
18255600,19.7187767
18259200,21.2180071
18262800,22.5410666
18266400,23.6328388
18270000,24.5292103
18273600,25.1438731
18277200,25.4917406
18280800,25.5465892
18284400,25.632762
18288000,25.3754563
18291600,24.9426967
18295200,24.0038144
18298800,22.2388962
18302400,20.6611487
18306000,19.6937371
18309600,18.8561786
18313200,18.3603383
18316800,18.0340595
18320400,17.7113801
18324000,17.5400832
18327600,17.5395242
18331200,17.4255344
18334800,17.7139647
18338400,18.6310781
18342000,19.9154895
18345600,21.2796061
18349200,22.6866472
18352800,24.0981518
18356400,25.0429625
18360000,25.7883357
18363600,26.1915779
18367200,26.2137932
18370800,25.8948617
18374400,25.2269479
18378000,24.3495673
18381600,23.0261082
18385200,21.6184082
18388800,20.3548841
18392400,19.403968
18396000,18.6406692
18399600,18.068613
18403200,17.6093927
18406800,17.1970226
18410400,16.8497584
18414000,16.6230559
18417600,16.5322322
18421200,16.916069
18424800,17.9228727
18428400,19.20452
18432000,20.5600487
18435600,21.7573342
18439200,22.8819956
18442800,23.6769547
18446400,24.4098542
18450000,24.941939
18453600,25.1793906
18457200,25.1061752
18460800,24.8829834
18464400,24.2629092
18468000,23.1930065
18471600,21.6174902
18475200,20.4252269
18478800,19.7418319
18482400,19.2750708
18486000,18.9572647
18489600,18.6369652
18493200,18.4009107
18496800,18.2230989
18500400,18.1986389
18504000,18.1836257
18507600,18.54361
18511200,19.3638604
18514800,20.1834357
18518400,21.0408815
18522000,21.8729185
18525600,22.7605483
18529200,23.5520024
18532800,24.0975428
18536400,24.6972756
18540000,25.0097171
18543600,25.1719876
18547200,24.8798835
18550800,24.4422333
18554400,23.5399116
18558000,22.218538
18561600,21.0743658
18565200,20.2363432
18568800,19.51928
18572400,18.9705885
18576000,18.4965489
18579600,18.1245281
18583200,17.8404073
18586800,17.6890971
18590400,17.6131104
18594000,17.8454236
18597600,18.6098876
18601200,19.4050792
18604800,20.2597875
18608400,21.0657767
18612000,21.7279964
18615600,22.2269201
18619200,22.6810382
18622800,23.0054215
18626400,23.1576927
18630000,23.0709214
18633600,22.8394134
18637200,22.35866
18640800,21.5636597
18644400,20.2965792
18648000,19.0418238
18651600,18.2025558
18655200,17.3585444
18658800,16.7292
18662400,16.2321038
18666000,15.7527567
18669600,15.31435
18673200,15.0898259
18676800,14.9406312
18680400,15.4925357
18684000,16.8966794
18687600,18.2446663
18691200,19.4540608
18694800,20.3868883
18698400,21.0357478
18702000,21.4125313
18705600,21.6758427
18709200,21.7906212
18712800,21.651518
18716400,21.4852693
18720000,21.0987631
18723600,20.2707457
18727200,19.3922551
18730800,18.2573076
18734400,17.1870908
18738000,16.4102492
18741600,15.6951219
18745200,15.0845894
18748800,14.4536917
18752400,13.9329887
18756000,13.4492094
18759600,12.9789782
18763200,12.6139847
18766800,12.9171575
18770400,14.0362133
18774000,15.2833203
18777600,16.5145695
18781200,17.5696033
18784800,18.2763097
18788400,18.9581881
18792000,19.3693104
18795600,19.7359272
18799200,20.0325015
18802800,20.1862642
18806400,20.0351866
18810000,19.8055617
18813600,18.9913346
18817200,16.8351287
18820800,14.9454595
18824400,13.8091211
18828000,12.8646771
18831600,12.0999682
18835200,11.5953974
18838800,11.0807893
18842400,10.7009247
18846000,10.4105473
18849600,10.2631128
18853200,11.2109301
18856800,13.657164
18860400,16.1259997
18864000,18.3169745
18867600,19.918439
18871200,21.1007849
18874800,21.8396336
18878400,22.5301821
18882000,23.0335955
18885600,23.4469382
18889200,23.6478228
18892800,23.5528243
18896400,23.0881148
18900000,21.8087029
18903600,19.3098697
18907200,17.5574265
18910800,16.3986483
18914400,15.5726141
18918000,14.8658896
18921600,14.3384132
18925200,13.7214751
18928800,13.3378193
18932400,13.1030196
18936000,12.9901485
18939600,13.848482
18943200,15.768044
18946800,17.6197731
18950400,19.3494374
18954000,20.6262141
18957600,21.6427227
18961200,22.2708548
18964800,22.5644235
18968400,22.673722
18972000,22.7186661
18975600,22.4458844
18979200,21.9405616
18982800,21.2266853
18986400,20.3116004
18990000,19.149593
18993600,18.3530755
18997200,17.7851364
19000800,17.2200412
19004400,16.7884297
19008000,16.4659107
19011600,16.0261444
19015200,15.6428032
19018800,15.2078559
19022400,14.8241539
19026000,14.8745526
19029600,15.6908177
19033200,16.6923972
19036800,17.7672413
19040400,18.8278939
19044000,19.9331279
19047600,20.8131567
19051200,21.4696228
19054800,22.005581
19058400,22.407001
19062000,22.5365367
19065600,22.4284905
19069200,21.9026894
19072800,20.8090681
19076400,19.0608923
19080000,17.8852624
19083600,16.8746752
19087200,16.1319867
19090800,15.4816165
19094400,15.0046254
19098000,14.6034701
19101600,14.376815
19105200,14.1978392
19108800,14.0672107
19112400,14.1657575
19116000,14.8112313
19119600,15.5652032
19123200,16.1330106
19126800,16.7231483
19130400,17.3865261
19134000,17.8593264
19137600,18.1196642
19141200,18.1972393
19144800,18.0757235
19148400,17.8810822
19152000,17.5650345
19155600,17.1375582
19159200,16.6139347
19162800,15.9466323
19166400,15.3833893
19170000,14.9516791
19173600,14.6375114
19177200,14.2910916
19180800,13.9821776
19184400,13.7749052
19188000,13.6281325
19191600,13.5864275
19195200,13.5553214
19198800,13.6250053
19202400,13.8486411
19206000,14.1766028
19209600,14.5476692
19213200,14.8399173
19216800,15.1534447
19220400,15.373557
19224000,15.5575501
19227600,15.6485832
19231200,15.5649612
19234800,15.4406618
19238400,15.2568058
19242000,15.0124727
19245600,14.6732558
19249200,14.3403992
19252800,14.1340308
19256400,13.9364092
19260000,13.7153482
19263600,13.5773296
19267200,13.4302754
19270800,13.2308032
19274400,13.051814
19278000,12.8893014
19281600,12.7528914
19285200,12.7207787
19288800,12.8957652
19292400,13.2475131
19296000,13.6674307
19299600,14.1447289
19303200,14.7004831
19306800,15.2562694
19310400,15.801626
19314000,16.2299049
19317600,16.6091055
19321200,16.7984459
19324800,16.7283304
19328400,16.5278161
19332000,16.1382734
19335600,15.6524993
19339200,15.3090408
19342800,15.155043
19346400,14.9185986
19350000,14.7784902
19353600,14.6027972
19357200,14.4055931
19360800,14.2138179
19364400,14.0242949
19368000,13.9062131
19371600,14.0463289
19375200,14.748476
19378800,15.5677122
19382400,16.3655479
19386000,17.2359777
19389600,18.1365885
19393200,18.7493336
19396800,19.3976206
19400400,19.7959363
19404000,20.0546241
19407600,20.1725211
19411200,20.0272268
19414800,19.6095521
19418400,18.5574776
19422000,16.6487974
19425600,15.2453239
19429200,14.2190592
19432800,13.5662108
19436400,13.0018338
19440000,12.4876307
19443600,12.0230982
19447200,11.6696696
19450800,11.4416649
19454400,11.2805134
19458000,11.6806568
19461600,13.7457387
19465200,16.0390193
19468800,18.0131386
19472400,19.5339416
19476000,20.8048175
19479600,21.8255968
19483200,22.5458834
19486800,23.1984941
19490400,23.5553243
19494000,23.7279712
19497600,23.6737764
19501200,23.2877426
19504800,21.9365756
19508400,19.9012807
19512000,18.5827753
19515600,17.8684844
19519200,17.3055498
19522800,16.8936479
19526400,16.5372282
19530000,16.1159615
19533600,15.758138
19537200,15.4925766
19540800,15.2678865
19544400,15.5374879
19548000,17.2792814
19551600,19.3514897
19555200,21.2500403
19558800,22.8487564
19562400,24.0925856
19566000,25.116868
19569600,25.8960366
19573200,26.2299416
19576800,26.1084218
19580400,25.6921466
19584000,24.9115841
19587600,23.7988586
19591200,22.3479721
19594800,21.0597161
19598400,20.1587189
19602000,19.4558754
19605600,18.7226942
19609200,18.3196505
19612800,17.9154388
19616400,17.5590983
19620000,17.1706387
19623600,16.8681916
19627200,16.5799903
19630800,16.5400564
19634400,16.826108
19638000,17.4106496
19641600,18.2177278
19645200,19.1088314
19648800,20.1713115
19652400,20.9903376
19656000,21.7667502
19659600,22.3430646
19663200,22.7150484
19666800,22.8352337
19670400,22.6122779
19674000,21.9642464
19677600,20.6477136
19681200,18.9521414
19684800,17.7613254
19688400,17.021946
19692000,16.3619615
19695600,15.8439229
19699200,15.4358875
19702800,15.0752164
19706400,14.8072053
19710000,14.6761595
19713600,14.5866519
19717200,15.0036726
19720800,16.6826535
19724400,18.4282081
19728000,20.1392303
19731600,21.5449421
19735200,22.6573134
19738800,23.4394688
19742400,23.8790897
19746000,23.9220556
19749600,23.833472
19753200,23.4646262
19756800,22.9052194
19760400,22.2655705
19764000,21.3615866
19767600,20.3792908
19771200,19.6685787
19774800,19.1493592
19778400,18.6492472
19782000,18.2878082
19785600,17.9446389
19789200,17.511132
19792800,17.2390516
19796400,16.9907677
19800000,16.7660013
19803600,16.9143506
19807200,18.0480103
19810800,19.2477738
19814400,20.3222436
19818000,21.1823008
19821600,22.0052627
19825200,22.6033553
19828800,23.0204651
19832400,23.1589306
19836000,23.088704
19839600,22.5762852
19843200,21.6310085
19846800,20.4682421
19850400,19.0941172
19854000,17.8264131
19857600,17.0489552
19861200,16.4610995
19864800,15.8401294
19868400,15.3700012
19872000,14.9731584
19875600,14.5526063
19879200,14.1378887
19882800,13.7855883
19886400,13.495174
19890000,13.3132173
19893600,13.7290702
19897200,14.4693417
19900800,15.2614595
19904400,16.0775383
19908000,16.7422942
19911600,17.4362555
19915200,17.9456487
19918800,18.43637
19922400,18.6097067
19926000,18.4913593
19929600,18.2635465
19933200,17.6888218
19936800,16.6699816
19940400,15.1134254
19944000,14.1631841
19947600,13.6059182
19951200,13.0904548
19954800,12.6528796
19958400,12.2331172
19962000,11.9403055
19965600,11.67315
19969200,11.4518821
19972800,11.2116401
19976400,11.3030281
19980000,12.5250921
19983600,13.9331374
19987200,15.2400072
19990800,16.222346
19994400,17.0224693
19998000,17.3667612
20001600,17.6216615
20005200,17.7729109
20008800,17.6948019
20012400,17.6253614
20016000,17.1734426
20019600,16.6390842
20023200,15.5795433
20026800,14.2422863
20030400,13.3891381
20034000,12.8513267
20037600,12.3630019
20041200,12.0067768
20044800,11.7369671
20048400,11.435611
20052000,11.2204676
20055600,11.1157766
20059200,10.9568042
20062800,11.0218214
20066400,12.0685543
20070000,13.5861768
20073600,15.0429902
20077200,16.2193076
20080800,16.9881944
20084400,17.6233192
20088000,18.1417703
20091600,18.4742216
20095200,18.7244533
20098800,18.7406574
20102400,18.5489343
20106000,18.0603026
20109600,16.7464512
20113200,14.9773412
20116800,13.7745721
20120400,12.9016417
20124000,12.2585245
20127600,11.600828
20131200,11.0763384
20134800,10.7566989
20138400,10.4288957
20142000,10.2611015
20145600,10.099107
20149200,10.1528865
20152800,11.4788517
20156400,13.4604379
20160000,15.4620658
20163600,16.930626
20167200,18.0397078
20170800,18.7453076
20174400,19.2465014
20178000,19.6296305
20181600,19.8774413
20185200,19.8773566
